track_id,Stressed,Angry,Happy,Sad,Inspired,Excited,Nervous
4153 - Take A Look Around (GH Version),-0.6039744301542206,-0.6039744301542206,0.6332230607741285,-0.7622118705850927,0.4634796558305384,0.03332990584789017,-0.6542690482054262
"4158 - Vita Fer - Los Dareyes de la Sierra, Tito Double P (Video Oficial)",-0.16826245849260668,-0.16826245849260668,0.4066847124119579,-0.25832415842959466,-0.07395592950933257,-0.2051123436146839,-0.18419630713407215
4163 - SYML - ＂Where's My Love＂ [Official Audio],0.4891583408468324,0.4891583408468324,0.1360235582985513,0.900458268535855,-0.5301026081390517,-0.7018753604345676,0.5092062586340405
4164 - Esau Ortiz Triple Lavada Lyric Video,-0.0982228061626438,-0.0982228061626438,0.8777118503797506,-0.35319846648970743,0.44911674269750557,-0.4452598685509179,-0.11013788687164752
4166 - Mrs. GREEN APPLE「ライラック」Official Music Video,-0.4882623990059075,-0.4882623990059075,-0.6126218719126554,-0.39164045178446305,0.05099671106993151,0.777061556546488,-0.435245530245636
4177 - Neton Vega - M&M (Lyric Video),0.10447782774372531,0.10447782774372531,-0.15933336357265243,0.07335177639308794,-0.6068379245230362,-0.08460135903625667,0.07484747750289515
"418 - David Guetta, Alphaville & Ava Max - Forever Young (Lyric video)",-0.5323175825599851,-0.5323175825599851,0.13764463840223387,-0.09083604323562852,-0.3828296692708537,-0.04113361777282343,-0.743751917656903
419 - Myles Smith - Nice To Meet You (Lyrics),-0.054720835367426196,-0.054720835367426196,0.3146145522787333,0.6828242000613792,-0.6430352215346454,-0.6643035411161891,-0.09596500079503689
4198 - Tate McRae - Miss possessive (Lyric Video),0.04802681399620223,0.04802681399620223,0.2966724981945917,-0.6389017855898917,0.7405596641075649,0.17452100431822387,-0.053225251444653454
"42 - Oscar Maydon, Neton Vega - Amigos？ No.",0.4967733407124463,0.4967733407124463,0.07653921024204587,0.524789899769403,-0.42840237885891763,-0.4590212081540194,0.36318470278092985
4203 - Skillet - Monster [HQ],-0.46259722303624834,-0.46259722303624834,-0.517260369791721,-0.6371687470343254,0.6998271953790145,0.9688999238285467,-0.38598575538290625
4205 - Murder On The Dancefloor,-0.4120986145873478,-0.4120986145873478,0.17809099130691056,-0.8577076852561842,0.6684883340371973,0.41568947209038754,-0.13466023700118673
4208 - MONTAGEM TOMADA SLOWED,-0.24993293835698646,-0.24993293835698646,0.1489701265282106,-0.5894507377388664,0.6170658885452489,0.3678751446879672,-0.5164392323798473
4215 - The Marías - No One Noticed,0.8428919839857629,0.8428919839857629,0.06865493269518252,0.790760568719099,-0.5302493993464399,-0.6858306259405355,0.6856450270129062
422 - Charli xcx - Guess featuring billie eilish (official video),-0.3354521555891473,-0.3354521555891473,0.4925497406742682,-0.6415609661640299,-0.032749470243285186,-0.13429389362055097,-0.27353510523916613
4227 - MONTAGEM TOMADA (Official Visualiser),-0.37381704192670206,-0.37381704192670206,-0.12126609740949706,-0.7678995360782818,0.3844559608557552,0.6000404843630159,-0.5422116711846259
424 - Billie Eilish - WILDFLOWER (Official Lyric Video),0.4269139148776421,0.4269139148776421,0.3721549868418528,0.6437584507491158,-0.18963367168791997,-0.6761344138337024,0.29023015298661137
4271 - Neton Vega - 3 (Lyric Video),-0.0024069876053731676,-0.0024069876053731676,0.5621472178489189,0.10076549878498736,-0.4644416843258102,-0.6357931362442577,0.07879958779721503
"4274 - DENNIS, Luísa Sonza - MOTINHA 2.0 (Mete Marcha) ÁUDIO OFICIAL",-0.45743288552574857,-0.45743288552574857,0.04504560728036786,-0.6822045243159803,0.20802415862153173,0.35991231398964607,-0.4086549008121827
"4278 - DJ TOPO, LIVINHO - MTG NA IMAGINAÇÃO (TOPO SESSIONS VOL.1)",0.0714326836257934,0.0714326836257934,-0.36217993880578736,0.4057413078660189,-0.6448308719786054,-0.03223237275234117,-0.0012086348045507907
"428 - Gracie Abrams - I miss you, I’m sorry (Lyric Video)",0.3676972552476772,0.3676972552476772,-0.0566312727440234,0.6610492216031605,-0.2365058138158571,-0.3745136157162367,0.7004736793355876
429 - Heat Waves,-0.23326327143556408,-0.23326327143556408,-0.3880577564977237,-0.0479668606648269,-0.4197360365196401,0.29989985942411457,-0.33531821636220666
43 - Harry Styles - As It Was (Audio),-0.17242725476922802,-0.17242725476922802,0.815211154469653,0.1319763712834346,-0.1164615688616653,-0.691462244774748,-0.3365735094871783
4305 - The Marías - No One Noticed - Extended Spanish (Visualizer),0.019446094236259898,0.019446094236259898,0.13936744328929992,0.6686630160085628,-0.3307046155778409,-0.42394242574839053,-0.17200829262027034
432 - Pink Pony Club (Audio) - Chappell Roan,-0.5971670912120607,-0.5971670912120607,0.5054132525375536,-0.7289917217394415,0.6140866047934491,0.18623797312906035,-0.6975686320497214
4320 - The Rare Occasions - Notion,-0.28242741430961266,-0.28242741430961266,-0.8469202790675846,0.038929804047666744,-0.12762255671134098,0.7391783238038144,-0.3297927962549874
4323 - Never Gonna Give You Up (2022 Remaster),-0.5465592836220678,-0.5465592836220678,-0.008405669610793287,-0.8751103170807158,0.8840373766473109,0.6978580365139967,-0.3923652622645091
4326 - NOTHING'S NEW - RIO ROMEO,0.4687246064039055,0.4687246064039055,0.3159184865522556,0.53872723627482,0.023978859266273533,-0.5385684496223033,0.33635026441418125
436 - Morgan Wallen - Cowgirls ft. ERNEST,-0.1601103201921851,-0.1601103201921851,0.9485160605439455,-0.3485208635725765,0.2843091055737883,-0.5540664821802342,-0.10530122616027486
438 - Alleh & Yorghaki - el ingeniero (visualizer),0.19241399173555437,0.19241399173555437,0.20018962394177942,-0.5560118231958444,0.6632750844597873,0.14824513105780562,0.36433162802065927
4389 - Novo Amor - Anchor (official video),0.4520654367805797,0.4520654367805797,-0.1576098252834268,0.9228015143905057,-0.6072540346855005,-0.4440240712968426,0.17222579403790889
439 - Ed Sheeran - Bad Habits [Official Lyric Video],-0.26150962898590546,-0.26150962898590546,-0.0795513024834546,-0.0681922823183684,-0.3036991666834167,0.0013552037854474563,0.10445426894844068
4395 - Shawn Mendes - Stitches,0.13363266278392896,0.13363266278392896,-0.550859930753175,0.16436151936977952,-0.48955454274755356,0.18763511319113493,0.395849273552816
4398 - GIMS  - NINAO (Official Lyrics Vidéo),-0.599485297508999,-0.599485297508999,0.21372847261620231,-0.18685883948339382,-0.1783517686480745,0.010036682048079087,-0.7825704198795113
44 - Arctic Monkeys - Do I Wanna Know？ (Official Video),0.5558464473481471,0.5558464473481471,0.3080598429573535,0.5715667016419772,-0.2026752935227183,-0.677139491955592,0.689715886211616
4408 - Shakira - Soltera (Audio),-0.3607202276041478,-0.3607202276041478,0.7477956259512936,-0.42051083342338597,0.04934307222028167,-0.37764752640362,-0.4712596059284736
4409 - Gustavo Mioto - NADA COM NADA part. @GrupoMenosEMais (ATEMPORAL),-0.23072961813382925,-0.23072961813382925,-0.1793367485482559,-0.3006924764041199,-0.2976370748120401,0.2383428949509987,-0.2713089448474836
